fight_id,event_date,weight_class,outcome,fighter_a_name,fighter_b_name,fighter_a_age,fighter_a_height,fighter_a_reach,fighter_a_weight,fighter_a_total_fights,fighter_a_win_percentage,fighter_a_recent_wins,fighter_a_win_streak,fighter_a_sig_strikes_landed_per_min,fighter_a_sig_strikes_absorbed_per_min,fighter_a_sig_strike_accuracy,fighter_a_sig_strike_defense,fighter_a_takedowns_landed_per_fight,fighter_a_takedown_attempts_per_fight,fighter_a_takedown_defense,fighter_a_submission_attempts_per_fight,fighter_a_ko_tko_win_rate,fighter_a_control_time_per_fight,fighter_b_age,fighter_b_height,fighter_b_reach,fighter_b_weight,fighter_b_total_fights,fighter_b_win_percentage,fighter_b_recent_wins,fighter_b_win_streak,fighter_b_sig_strikes_landed_per_min,fighter_b_sig_strikes_absorbed_per_min,fighter_b_sig_strike_accuracy,fighter_b_sig_strike_defense,fighter_b_takedowns_landed_per_fight,fighter_b_takedown_attempts_per_fight,fighter_b_takedown_defense,fighter_b_submission_attempts_per_fight,fighter_b_ko_tko_win_rate,fighter_b_control_time_per_fight,sig_strikes_landed_diff,sig_strike_accuracy_diff,takedowns_landed_diff,takedown_defense_diff,reach_diff,age_diff
2f4baf8f94c400cd,"August 17, 2006",Heavyweight,1,Jake O'Brien,Kristof Midoux,40.6,75.0,76.0,205.0,19,78.94736842,4,0,1.31,1.92,31,69,6.39,11.83333333,25,0.2,20.0,48.40909091,50.8,73.0,,220.0,16,37.5,0,0,0.7,2.89,43,49,0.0,0.0,0,0.0,16.66666667,0.0,0.61,-12,6.39,25,,-10.2
fa2be4b37de934bf,"August 17, 2006",Welterweight,1,Forrest Petz,Sammy Morgan,49.6,69.0,71.0,170.0,36,72.22222222,2,0,2.27,2.2,29,57,1.3,1.3,66,0.0,3.846153846,29.66666667,43.6,70.0,,170.0,30,60.0,0,0,1.05,3.74,22,40,1.43,7.15,0,0.5,22.22222222,0.0,1.22,7,-0.13,66,,6.0
0c96a5a8ab740ca8,"August 17, 2006",Welterweight,1,Anthony Torres,Pat Healy,46.8,68.0,,170.0,8,62.5,1,0,3.54,7.52,48,45,0.0,0.0,100,2.2,20.0,25.60509554,41.8,72.0,72.0,155.0,57,59.64912281,5,0,2.57,2.57,36,50,3.08,8.324324324,55,1.1,2.941176471,5.732484076,0.97,12,-3.08,45,,5.0
3c3533ba486a2006,"July 08, 2006",Heavyweight,1,Tim Sylvia,Andrei Arlovski,49.2,80.0,80.0,265.0,41,75.6097561,6,0,4.23,2.61,41,61,0.11,0.11,75,0.1,16.12903226,1.8,46.3,75.0,77.0,240.0,58,58.62068966,5,0,3.82,3.22,45,57,0.37,1.057142857,76,0.2,64.70588235,0.0,0.41,-4,-0.26,-1,3.0,2.9
000da3152b7b5ab1,"July 08, 2006",Welterweight,1,Joshua Burkman,Josh Neer,45.1,70.0,72.0,170.0,44,63.63636364,1,0,2.69,3.13,43,51,2.53,7.027777778,72,0.3,10.71428571,27.0,42.1,71.0,72.0,170.0,53,67.9245283,4,0,3.29,3.63,46,58,1.09,3.205882353,46,1.3,5.555555556,12.66666667,-0.6,-3,1.44,26,0.0,3.0
ee6000812e2b9f9d,"July 08, 2006",Light Heavyweight,1,Tito Ortiz,Ken Shamrock,50.3,75.0,74.0,205.0,32,59.375,2,0,2.59,2.88,46,60,2.47,7.057142857,54,0.6,68.42105263,49.23076923,61.2,73.0,72.0,205.0,47,59.57446809,3,0,1.47,4.3,46,39,0.94,1.566666667,44,2.5,32.14285714,3.076923077,1.12,0,1.53,10,2.0,-10.9
9ce2d0b880e88934,"July 08, 2006",Heavyweight,1,Frank Mir,Dan Christison,46.0,75.0,79.0,264.0,29,62.06896552,4,0,2.18,3.84,47,38,2.02,5.05,54,2.0,72.22222222,31.46666667,53.0,80.0,,265.0,27,74.07407407,1,0,4.23,3.88,51,54,0.0,0.0,37,1.1,0.0,12.8,-2.05,-4,2.02,17,,-7.0
4000e1f32058796a,"July 08, 2006",Lightweight,1,Joe Stevenson,Yves Edwards,42.9,67.0,70.0,145.0,49,67.34693878,3,0,2.05,2.44,44,60,2.75,6.25,39,2.2,15.15151515,34.0,48.6,69.0,73.0,155.0,65,64.61538462,3,0,2.91,2.34,42,66,0.76,1.433962264,69,0.7,21.42857143,4.0,-0.86,2,1.99,-30,-3.0,-5.7
01733579ef03be00,"July 08, 2006",Catch Weight,1,Hermes Franca,Joe Jordan,50.7,66.0,71.0,155.0,41,58.53658537,5,0,1.78,2.85,39,55,1.53,4.25,37,2.4,12.5,7.604327666,46.8,66.0,,155.0,65,75.38461538,0,0,1.85,4.27,25,59,0.0,0.0,66,0.0,0.0,6.213292117,-0.07,14,1.53,-29,,3.9
bc7a81a81840e4be,"July 08, 2006",Heavyweight,1,Jeff Monson,Anthony Perosh,54.3,69.0,74.0,247.0,87,68.96551724,5,0,0.97,2.87,30,59,1.06,8.833333333,66,0.7,3.333333333,23.7037037,52.6,75.0,75.0,205.0,25,60.0,5,0,2.27,3.77,43,53,2.03,9.227272727,33,1.1,46.66666667,3.333333333,-1.3,-13,-0.97,33,-1.0,1.7
e3b5f66198161226,"July 08, 2006",Heavyweight,1,Cheick Kongo,Gilbert Aldana,50.0,76.0,82.0,240.0,39,69.23076923,5,0,3.33,1.28,56,54,2.3,4.107142857,52,0.2,33.33333333,7.114624506,47.7,73.0,,250.0,8,75.0,0,0,2.91,6.26,54,26,2.57,6.425,33,0.0,33.33333333,41.50197628,0.42,2,-0.27,19,,2.3
979318b05efd1ea4,"July 08, 2006",Welterweight,1,Drew Fickett,Kurt Pellegrino,45.4,70.0,70.0,155.0,63,66.66666667,5,0,2.33,2.29,41,57,1.3,3.714285714,30,2.2,4.761904762,3.176470588,46.0,68.0,70.0,155.0,23,69.56521739,6,0,2.45,1.94,43,63,2.9,5.37037037,69,0.8,6.25,38.38235294,-0.12,-2,-1.6,-39,0.0,-0.6
c4f05ff2781530f4,"June 28, 2006",Welterweight,1,Jonathan Goulet,Luke Cummo,45.8,72.0,73.0,170.0,35,65.71428571,4,0,1.61,2.01,41,46,4.17,5.957142857,45,0.6,26.08695652,46.2,45.0,72.0,74.0,170.0,12,50.0,3,0,1.74,1.5,43,59,0.89,1.618181818,42,1.4,33.33333333,7.666666667,-0.13,-2,3.28,3,-1.0,0.8
ccdd6c7577927a8c,"June 28, 2006",Middleweight,1,Anderson Silva,Chris Leben,50.1,74.0,77.0,185.0,45,75.55555556,2,0,3.05,2.05,61,60,0.5,0.649350649,69,0.8,70.58823529,11.02040816,44.8,71.0,73.0,185.0,33,66.66666667,4,0,2.87,2.87,42,52,1.14,2.780487805,53,0.8,54.54545455,0.0,0.18,19,-0.64,16,4.0,5.3
e22b2f50d7eeed3a,"June 28, 2006",Light Heavyweight,1,Rashad Evans,Stephan Bonnar,45.6,72.0,75.0,205.0,28,67.85714286,3,0,2.14,2.42,37,63,2.98,6.772727273,73,0.0,52.63157895,43.66666667,48.1,76.0,79.0,205.0,24,62.5,5,0,2.76,3.01,38,52,1.32,3.3,60,1.0,33.33333333,0.266666667,-0.62,-1,1.66,13,-4.0,-2.5
e7225dcc3349ae57,"June 28, 2006",Lightweight,1,Mark Hominick,Jorge Gurgel,42.8,68.0,68.0,145.0,32,62.5,5,0,4.08,4.18,42,69,0.25,0.378787879,71,0.9,15.0,0.8,48.3,67.0,69.0,155.0,24,58.33333333,3,0,3.37,3.62,32,62,0.81,3.52173913,60,0.5,7.142857143,0.0,0.71,10,-0.56,11,-1.0,-5.5
4f1a8eade87e928e,"June 28, 2006",Welterweight,1,Josh Koscheck,Dave Menne,47.4,70.0,73.0,170.0,28,60.71428571,4,0,1.79,2.27,36,63,2.46,5.125,64,0.4,52.94117647,45.2,50.8,70.0,,170.0,64,70.3125,2,0,1.84,1.99,44,42,0.46,0.92,57,2.5,6.666666667,2.0,-0.05,-8,2.0,7,,-3.4
b0ba95fd1503411f,"June 28, 2006",Light Heavyweight,1,Jason Lambert,Branden Lee Hinkle,49.9,75.0,75.0,185.0,39,66.66666667,4,0,3.21,1.84,58,50,1.35,3.75,28,2.4,23.07692308,37.8,51.8,75.0,,235.0,28,60.71428571,1,0,2.61,3.91,69,26,4.34,7.614035088,66,4.3,11.76470588,19.8,0.6,-11,-2.99,-38,,-1.9
16de071ad45cd350,"June 28, 2006",Welterweight,1,Jon Fitch,Thiago Alves,47.2,72.0,74.0,170.0,38,78.94736842,6,0,2.61,1.65,50,54,3.6,7.058823529,56,0.8,6.666666667,54.69670711,41.6,69.0,70.0,170.0,38,60.52631579,4,0,3.73,3.42,41,62,0.71,1.183333333,63,0.3,47.82608696,2.80762565,-1.12,9,2.89,-7,4.0,5.6
282d8651ca34b7f6,"June 28, 2006",Light Heavyweight,1,Rob MacDonald,Kristian Rothaermel,46.7,75.0,78.0,205.0,9,55.55555556,1,0,1.8,2.04,50,46,7.19,8.9875,80,5.4,0.0,41.82572614,53.3,72.0,,205.0,7,57.14285714,0,0,0.75,2.49,50,41,0.0,0.0,0,0.0,0.0,0.0,1.05,0,7.19,80,,-6.6
919c86cce0eca615,"June 28, 2006",Middleweight,1,Jorge Santiago,Justin Levens,44.6,73.0,75.0,170.0,37,67.56756757,3,0,1.69,2.62,35,56,0.58,1.933333333,52,0.8,24.0,31.57894737,45.1,71.0,,185.0,17,58.82352941,1,1,1.24,3.15,47,37,1.69,3.38,33,5.1,30.0,4.511278195,0.45,-12,-1.11,19,,-0.5
7cdb56b2f207a41b,"June 24, 2006",Lightweight,1,Kenny Florian,Sam Stout,49.0,70.0,74.0,145.0,20,70.0,7,0,2.41,1.85,40,63,2.22,6.727272727,60,1.3,28.57142857,54.90566038,41.0,69.0,70.0,155.0,33,60.60606061,4,0,4.17,4.08,28,57,0.63,1.657894737,77,0.1,20.0,0.0,-1.76,12,1.59,-17,4.0,8.0
b48a211abe177846,"June 24, 2006",Light Heavyweight,1,Michael Bisping,Josh Haynes,46.2,73.0,75.0,185.0,39,76.92307692,6,0,4.33,2.71,38,65,1.05,2.441860465,63,0.3,50.0,35.63176895,47.8,69.0,,170.0,25,56.0,0,0,1.25,4.03,22,52,0.94,5.222222222,42,0.0,14.28571429,5.740072202,3.08,16,0.11,21,,-1.6
2b95f2982b19518a,"June 24, 2006",Middleweight,1,Kendall Grove,Ed Herman,42.5,78.0,79.0,185.0,40,57.5,4,0,2.31,2.4,41,54,0.49,1.088888889,56,1.7,21.73913043,13.66666667,44.6,73.0,77.0,205.0,43,62.79069767,4,0,3.31,3.71,48,42,1.96,4.170212766,59,1.0,29.62962963,39.0,-1.0,-7,-1.47,-3,2.0,-2.1
2168b2c814faada6,"June 24, 2006",Light Heavyweight,1,Keith Jardine,Wilson Gouveia,49.5,74.0,76.0,185.0,30,56.66666667,2,0,3.25,2.98,36,59,1.18,2.622222222,62,0.7,47.05882353,2.2,46.6,73.0,76.0,185.0,22,63.63636364,6,0,3.02,4.06,39,56,0.9,1.363636364,57,2.2,35.71428571,1.933333333,0.23,-3,0.28,5,0.0,2.9
4df8efe64e83f74e,"June 24, 2006",Middleweight,1,Rory Singer,Ross Pointon,49.0,74.0,77.0,185.0,20,55.0,2,0,2.55,2.42,39,63,0.39,1.56,64,0.8,18.18181818,0.0,45.2,68.0,,170.0,23,26.08695652,0,0,2.62,2.77,23,58,1.19,1.19,0,0.0,0.0,27.27272727,-0.07,16,-0.8,64,,3.8
387bdcc2ca8709c1,"June 24, 2006",Middleweight,1,Kalib Starnes,Danny Abbadi,50.3,75.0,74.0,185.0,29,58.62068966,2,0,2.71,4.43,48,53,1.46,4.424242424,25,0.6,11.76470588,34.43181818,41.9,71.0,,155.0,10,40.0,0,0,3.29,4.41,38,57,0.0,0.0,77,0.0,0.0,0.0,-0.58,10,1.46,-52,,8.4
5bfba809430d178b,"June 24, 2006",Middleweight,1,Luigi Fioravanti,Solomon Hutcherson,44.3,68.0,70.0,170.0,41,63.41463415,4,0,2.23,2.21,42,69,3.76,5.968253968,67,0.9,15.38461538,11.05882353,52.7,71.0,,185.0,18,61.11111111,0,0,2.59,2.59,39,64,3.53,3.53,0,0.0,9.090909091,23.29411765,-0.36,3,0.23,67,,-8.4
20e28ee267d9b5dc,"June 24, 2006",Light Heavyweight,1,Matt Hamill,Jesse Forbes,48.6,73.0,76.0,205.0,20,60.0,6,0,3.69,3.8,42,61,3.0,8.823529412,91,0.0,58.33333333,36.58536585,40.5,74.0,75.0,185.0,20,75.0,0,0,2.11,4.06,24,53,1.79,2.386666667,66,1.2,13.33333333,0.0,1.58,18,1.21,25,1.0,8.1
43e5f75fe9cedafd,"June 24, 2006",Light Heavyweight,1,Mike Nickels,Wes Combs,53.4,76.0,,205.0,14,64.28571429,1,0,4.44,1.11,52,64,11.11,13.8875,0,2.8,0.0,49.26315789,51.9,74.0,,205.0,26,76.92307692,0,0,2.14,4.73,48,45,0.0,0.0,0,0.0,0.0,0.315789474,2.3,4,11.11,0,,1.5
ed3ae3852fe549d4,"May 27, 2006",Catch Weight,1,Matt Hughes,Royce Gracie,51.6,69.0,73.0,170.0,54,83.33333333,5,0,2.14,1.36,53,53,2.95,5.9,35,1.2,26.66666667,44.30107527,58.4,73.0,,175.0,20,75.0,6,1,0.88,1.13,41,37,0.0,0.0,66,0.8,20.0,0.0,1.26,12,2.95,-31,,-6.8
356fdab9bc109093,"May 27, 2006",Light Heavyweight,1,Dean Lister,Alessio Sakara,49.2,73.0,75.0,185.0,20,65.0,5,0,1.26,1.89,35,61,1.58,10.53333333,50,1.1,0.0,0.0,43.7,72.0,72.0,185.0,30,63.33333333,4,0,3.96,2.8,47,59,2.18,2.794871795,62,0.0,42.10526316,47.14285714,-2.7,-12,-0.6,-12,3.0,5.5
d490c78bd5d0145a,"May 27, 2006",Welterweight,1,Diego Sanchez,John Alessio,43.4,70.0,72.0,170.0,44,70.45454545,5,0,2.69,3.02,37,56,1.51,6.291666667,46,0.8,32.25806452,17.46666667,45.9,70.0,72.0,155.0,52,67.30769231,4,0,2.1,2.91,39,54,1.85,4.868421053,70,1.2,0.0,0.0,0.59,-2,-0.34,-24,0.0,-2.5
c66bd50ed1e75d2b,"May 27, 2006",Heavyweight,1,Brandon Vera,Assuerio Silva,47.6,75.0,78.0,230.0,22,68.18181818,4,0,3.03,2.81,56,52,0.7,1.320754717,59,0.2,66.66666667,0.0,50.9,70.0,,241.0,24,66.66666667,2,0,1.42,4.2,46,54,2.66,7.823529412,25,1.8,6.25,13.20754717,1.61,10,-1.96,34,,-3.3
c409c3a5eda764ba,"May 27, 2006",Middleweight,1,Mike Swick,Joe Riggs,45.9,73.0,77.0,170.0,21,71.42857143,5,0,2.36,2.29,37,54,1.06,2.12,61,0.6,53.33333333,4.316546763,42.6,72.0,70.0,185.0,61,72.13114754,4,0,2.41,1.69,51,57,2.45,4.454545455,62,0.6,20.45454545,11.65467626,-0.05,-14,-1.39,-1,7.0,3.3
d1b8ff290d09013b,"May 27, 2006",Middleweight,1,Jeremy Horn,Chael Sonnen,49.7,73.0,74.0,185.0,118,77.11864407,5,0,1.19,1.99,39,55,1.83,4.815789474,29,1.1,3.296703297,0.0,48.1,73.0,73.0,205.0,45,64.44444444,6,0,3.08,1.1,43,62,3.81,6.457627119,66,0.4,10.34482759,55.22546419,-1.89,-4,-1.98,-37,1.0,1.6
857365273ed2f353,"May 27, 2006",Lightweight,1,Spencer Fisher,Matt Wiman,49.0,67.0,68.0,155.0,33,72.72727273,4,0,3.17,3.03,43,64,0.67,2.233333333,60,0.8,25.0,17.56823821,41.6,70.0,68.0,155.0,26,61.53846154,5,0,3.17,3.57,50,51,2.13,5.756756757,56,1.5,37.5,30.37220844,0.0,-7,-1.46,4,0.0,7.4
3df422ea531e16c6,"May 27, 2006",Heavyweight,1,Gabriel Gonzaga,Fabiano Scherner,46.0,74.0,76.0,242.0,28,60.71428571,5,0,2.12,2.94,45,57,2.8,7.179487179,66,1.1,94.11764706,26.48148148,52.9,75.0,,257.0,21,52.38095238,0,0,1.31,3.2,31,38,1.09,3.303030303,40,0.0,18.18181818,7.037037037,0.81,14,1.71,26,,-6.9
25acf5f94667e79d,"May 27, 2006",Lightweight,1,Melvin Guillard,Rick Davis,42.1,69.0,71.0,155.0,52,61.53846154,4,0,2.96,1.85,40,66,1.3,2.063492063,61,0.2,28.125,1.237113402,,69.0,,155.0,5,60.0,0,0,3.09,6.19,50,64,0.0,0.0,0,0.0,33.33333333,0.0,-0.13,-10,1.3,61,,
57a7767c4255e034,"April 15, 2006",Heavyweight,1,Tim Sylvia,Andrei Arlovski,49.2,80.0,80.0,265.0,41,75.6097561,6,0,4.23,2.61,41,61,0.11,0.11,75,0.1,16.12903226,1.472392638,46.3,75.0,77.0,240.0,58,58.62068966,5,0,3.82,3.22,45,57,0.37,1.057142857,76,0.2,64.70588235,2.576687117,0.41,-4,-0.26,-1,3.0,2.9
fef433a7cb7a2029,"April 15, 2006",Welterweight,1,Sean Sherk,Nick Diaz,51.8,66.0,67.0,155.0,41,87.80487805,6,1,2.17,2.71,35,55,4.09,8.891304348,56,0.4,8.333333333,15.13333333,41.8,73.0,76.0,170.0,36,72.22222222,6,0,5.71,3.84,42,59,1.28,4.0,60,1.0,46.15384615,5.533333333,-3.54,-7,2.81,-4,-9.0,10.0
5f9b063630e52778,"April 15, 2006",Light Heavyweight,1,Tito Ortiz,Forrest Griffin,50.3,75.0,74.0,205.0,32,59.375,2,0,2.59,2.88,46,60,2.47,7.057142857,54,0.6,68.42105263,20.06666667,46.2,75.0,77.0,205.0,26,73.07692308,6,1,4.38,2.81,36,61,1.05,2.1875,57,0.7,36.84210526,0.933333333,-1.79,10,1.42,-3,-3.0,4.1
f747fbe721cdb042,"April 15, 2006",Middleweight,1,Evan Tanner,Justin Levens,54.2,72.0,74.0,185.0,40,80.0,5,0,3.05,2.64,59,56,2.55,5.930232558,25,1.3,31.25,40.82474227,45.1,71.0,,185.0,17,58.82352941,1,1,1.24,3.15,47,37,1.69,3.38,33,5.1,30.0,5.87628866,1.81,12,0.86,-8,,9.1
fb972da69450127f,"April 15, 2006",Heavyweight,1,Jeff Monson,Marcio Cruz,54.3,69.0,74.0,247.0,87,68.96551724,5,0,0.97,2.87,30,59,1.06,8.833333333,66,0.7,3.333333333,24.6,47.0,76.0,,232.0,11,72.72727273,2,0,2.92,1.51,46,68,0.53,7.571428571,37,1.6,25.0,4.6,-1.95,-16,0.53,29,,7.3
0a083ab881ef3a5f,"April 15, 2006",Welterweight,1,Karo Parisyan,Nick Thompson,42.7,70.0,72.0,170.0,35,68.57142857,6,0,2.49,2.19,41,58,5.27,8.93220339,59,1.0,12.5,51.33802817,43.9,73.0,74.0,170.0,53,71.69811321,1,0,1.87,1.8,42,49,1.06,1.06,35,2.6,5.263157895,2.112676056,0.62,-1,4.21,24,-2.0,-1.2
fdafa20b7ec8cb44,"April 15, 2006",Middleweight,1,David Terrell,Scott Smith,47.3,73.0,,185.0,8,75.0,2,1,2.34,2.71,63,37,5.54,11.08,0,5.5,33.33333333,23.93617021,46.0,72.0,70.0,185.0,29,62.06896552,3,0,1.9,5.87,27,50,0.12,2.0,58,0.5,44.44444444,26.4893617,0.44,36,5.42,-58,,1.3
3fe41b95899316d5,"April 15, 2006",Light Heavyweight,1,Jason Lambert,Terry Martin,49.9,75.0,75.0,185.0,39,66.66666667,4,0,3.21,1.84,58,50,1.35,3.75,28,2.4,23.07692308,21.92560175,44.6,68.0,71.0,185.0,34,67.64705882,4,0,2.82,3.13,43,54,3.1,7.380952381,92,0.0,39.13043478,28.22757112,0.39,15,-1.75,-64,4.0,5.3
12231c1ca2e09011,"April 15, 2006",Welterweight,1,Thiago Alves,Derrick Noble,41.6,69.0,70.0,170.0,38,60.52631579,4,0,3.73,3.42,41,62,0.71,1.183333333,63,0.3,47.82608696,4.137931034,46.7,69.0,,170.0,43,62.79069767,0,0,6.21,3.79,40,59,0.0,0.0,0,0.0,3.703703704,13.44827586,-2.48,1,0.71,63,,-5.1
d39ce3ecd3fbdadf,"April 06, 2006",Light Heavyweight,1,Stephan Bonnar,Keith Jardine,48.1,76.0,79.0,205.0,24,62.5,5,0,2.76,3.01,38,52,1.32,3.3,60,1.0,33.33333333,15.6,49.5,74.0,76.0,185.0,30,56.66666667,2,0,3.25,2.98,36,59,1.18,2.622222222,62,0.7,47.05882353,1.866666667,-0.49,2,0.14,-2,3.0,-1.4
99eb03e6c7dc4be2,"April 06, 2006",Light Heavyweight,1,Rashad Evans,Sam Hoger,45.6,72.0,75.0,205.0,28,67.85714286,3,0,2.14,2.42,37,63,2.98,6.772727273,73,0.0,52.63157895,37.53333333,44.9,74.0,,205.0,14,71.42857143,2,0,1.07,2.25,25,57,1.12,2.947368421,29,1.3,0.0,0.2,1.07,12,1.86,44,,0.7
d066287b31c871a6,"April 06, 2006",Welterweight,1,Josh Neer,Joe Stevenson,42.1,71.0,72.0,170.0,53,67.9245283,4,0,3.29,3.63,46,58,1.09,3.205882353,46,1.3,5.555555556,31.73333333,42.9,67.0,70.0,145.0,49,67.34693878,3,0,2.05,2.44,44,60,2.75,6.25,39,2.2,15.15151515,10.93333333,1.24,2,-1.66,7,2.0,-0.8
44a79a250fdd61cd,"April 06, 2006",Middleweight,1,Chris Leben,Luigi Fioravanti,44.8,71.0,73.0,185.0,33,66.66666667,4,0,2.87,2.87,42,52,1.14,2.780487805,53,0.8,54.54545455,38.2,44.3,68.0,70.0,170.0,41,63.41463415,4,0,2.23,2.21,42,69,3.76,5.968253968,67,0.9,15.38461538,8.066666667,0.64,0,-2.62,-14,3.0,0.5
3adae93bbf06287a,"April 06, 2006",Welterweight,1,Luke Cummo,Jason Von Flue,45.0,72.0,74.0,170.0,12,50.0,3,0,1.74,1.5,43,59,0.89,1.618181818,42,1.4,33.33333333,16.33333333,49.8,72.0,,170.0,27,51.85185185,2,0,1.89,3.23,36,52,0.62,3.875,58,1.5,14.28571429,16.46666667,-0.15,7,0.27,-16,,-4.8
eeb77732d7c3389a,"April 06, 2006",Welterweight,1,Jon Fitch,Joshua Burkman,47.2,72.0,74.0,170.0,38,78.94736842,6,0,2.61,1.65,50,54,3.6,7.058823529,56,0.8,6.666666667,31.35678392,45.1,70.0,72.0,170.0,44,63.63636364,1,0,2.69,3.13,43,51,2.53,7.027777778,72,0.3,10.71428571,17.48743719,-0.08,7,1.07,-16,2.0,2.1
fb1f1b0c9ef454dc,"April 06, 2006",Heavyweight,1,Dan Christison,Brad Imes,53.0,80.0,,265.0,27,74.07407407,1,0,4.23,3.88,51,54,0.0,0.0,37,1.1,0.0,7.931456548,48.2,79.0,,265.0,20,65.0,0,0,2.73,4.24,31,49,1.72,2.422535211,0,1.0,0.0,16.00979192,1.5,20,-1.72,37,,4.8
622cada31f247f9a,"April 06, 2006",Welterweight,1,Josh Koscheck,Ansar Chalangov,47.4,70.0,73.0,170.0,28,60.71428571,4,0,1.79,2.27,36,63,2.46,5.125,64,0.4,52.94117647,47.36842105,45.5,69.0,,170.0,19,73.68421053,0,0,0.68,1.69,66,54,0.0,0.0,0,7.6,7.142857143,2.296650718,1.11,-30,2.46,64,,1.9
fa193b3d07c0ed9b,"April 06, 2006",Middleweight,1,Chael Sonnen,Trevor Prangley,48.1,73.0,73.0,205.0,45,64.44444444,6,0,3.08,1.1,43,62,3.81,6.457627119,66,0.4,10.34482759,44.13333333,52.7,73.0,75.0,185.0,47,72.34042553,3,0,2.59,2.02,60,48,3.38,6.145454545,74,1.0,5.882352941,4.666666667,0.49,-17,0.43,-8,-2.0,-4.6
002cb1bb411c5f60,"March 04, 2006",Middleweight,1,Rich Franklin,David Loiseau,50.6,73.0,76.0,185.0,36,80.55555556,5,0,4.1,2.07,44,62,1.31,1.984848485,63,0.7,58.62068966,20.68,45.4,72.0,76.0,185.0,34,67.64705882,4,0,1.59,3.64,44,43,0.43,1.023809524,36,0.1,21.73913043,0.6,2.51,0,0.88,27,0.0,5.2
f989a1acbda0e16a,"March 04, 2006",Middleweight,1,Mike Swick,Steve Vigneault,45.9,73.0,77.0,170.0,21,71.42857143,5,0,2.36,2.29,37,54,1.06,2.12,61,0.6,53.33333333,22.79069767,47.2,70.0,,185.0,18,66.66666667,0,0,2.19,5.75,28,44,0.0,0.0,100,0.0,8.333333333,6.046511628,0.17,9,1.06,-39,,-1.3
817c3b44517daa91,"March 04, 2006",Welterweight,1,Georges St-Pierre,BJ Penn,44.0,71.0,76.0,185.0,28,92.85714286,10,10,3.78,1.4,53,72,4.16,5.621621622,83,1.1,34.61538462,29.66666667,46.4,69.0,70.0,155.0,32,50.0,1,0,2.76,3.2,48,56,1.19,2.163636364,74,0.5,68.75,1.2,1.02,5,2.97,9,6.0,-2.4
00dc5354794818a7,"March 04, 2006",Middleweight,1,Nate Marquardt,Joe Doerksen,46.1,72.0,74.0,185.0,56,62.5,3,0,2.71,2.32,49,55,1.87,3.666666667,70,0.8,34.28571429,27.0,47.6,72.0,75.0,185.0,67,76.11940299,2,0,1.43,2.79,42,50,2.02,6.121212121,33,2.3,7.843137255,6.733333333,1.28,7,-0.15,37,-1.0,-1.5
0cc225bf45697271,"March 04, 2006",Lightweight,1,Mark Hominick,Yves Edwards,42.8,68.0,68.0,145.0,32,62.5,5,0,4.08,4.18,42,69,0.25,0.378787879,71,0.9,15.0,3.203883495,48.6,69.0,73.0,155.0,65,64.61538462,3,0,2.91,2.34,42,66,0.76,1.433962264,69,0.7,21.42857143,10.19417476,1.17,0,-0.51,2,-5.0,-5.8
7ba640f8b70bc685,"March 04, 2006",Lightweight,1,Sam Stout,Spencer Fisher,41.0,69.0,70.0,155.0,33,60.60606061,4,0,4.17,4.08,28,57,0.63,1.657894737,77,0.1,20.0,4.0,49.0,67.0,68.0,155.0,33,72.72727273,4,0,3.17,3.03,43,64,0.67,2.233333333,60,0.8,25.0,17.26666667,1.0,-15,-0.04,17,2.0,-8.0
7ca8095148c23b71,"March 04, 2006",Light Heavyweight,1,Jason Lambert,Rob MacDonald,49.9,75.0,75.0,185.0,39,66.66666667,4,0,3.21,1.84,58,50,1.35,3.75,28,2.4,23.07692308,31.57894737,46.7,75.0,78.0,205.0,9,55.55555556,1,0,1.8,2.04,50,46,7.19,8.9875,80,5.4,0.0,10.52631579,1.41,8,-5.84,-52,-3.0,3.2
82a5e1bba6b843be,"March 04, 2006",Heavyweight,1,Tom Murphy,Icho Larenas,50.5,74.0,,227.0,8,100.0,1,1,2.5,0.17,71,84,7.51,8.835294118,0,2.5,12.5,40.97357441,45.2,75.0,,235.0,11,54.54545455,0,0,0.17,2.5,15,28,0.0,0.0,14,0.0,16.66666667,0.0,2.33,56,7.51,-14,,5.3
0e94e0a8c2130cea,"February 04, 2006",Light Heavyweight,1,Chuck Liddell,Randy Couture,55.4,74.0,76.0,205.0,29,72.4137931,5,0,2.97,2.71,35,56,0.44,0.586666667,81,0.0,85.71428571,0.0,61.9,73.0,75.0,205.0,30,63.33333333,6,0,2.85,1.53,57,59,2.78,6.043478261,58,0.5,73.68421053,8.659793814,0.12,-22,-2.34,23,1.0,-6.5
235e4c69d5d945e8,"February 04, 2006",Heavyweight,1,Brandon Vera,Justin Eilers,47.6,75.0,78.0,230.0,22,68.18181818,4,0,3.03,2.81,56,52,0.7,1.320754717,59,0.2,66.66666667,7.764705882,46.9,73.0,,235.0,27,70.37037037,2,0,2.86,5.66,43,49,0.82,3.28,50,0.0,31.57894737,24.70588235,0.17,13,-0.12,9,,0.7
44592a74cda71275,"February 04, 2006",Heavyweight,1,Marcio Cruz,Frank Mir,47.0,76.0,,232.0,11,72.72727273,2,0,2.92,1.51,46,68,0.53,7.571428571,37,1.6,25.0,52.08,46.0,75.0,79.0,264.0,29,62.06896552,4,0,2.18,3.84,47,38,2.02,5.05,54,2.0,72.22222222,3.6,0.74,-1,-1.49,-17,,1.0
